Point Cloud Visibility
43
Visibility for camera video5771447340057498062_frame00000.jpg
898 521.606 868.009
902 107.717 892.524
903 76.9783 509.029
906 148.912 102.548
907 168.666 81.1912
912 305.419 704.226
913 327.851 869.227
920 379.485 376.448
921 458.532 1011.07
922 392.473 356.597
923 395.243 388.747
925 466.072 882.397
926 535.186 994.352
929 499.789 389.988
933 510.355 351.767
934 533.543 310.069
937 549.661 449.607
938 546.091 349.486
941 539.905 139.278
942 548.348 167.744
944 596.651 761.518
945 550.842 143.001
947 589.564 588.328
948 583.274 530.117
949 613.143 808.082
951 564.916 167.94
952 587.794 496.251
953 582.533 371.739
954 589.764 436.035
955 594.657 500.12
959 599.816 363.837
961 23.548 849.084
964 109.93 560.775
970 324.451 784.022
972 308.191 689.508
975 389.173 830.085
976 365.777 710.12
986 497.468 690.486
987 546.048 828.355
998 613.689 650.523
1000 650.659 735.151
1015 193.574 834.457
1029 253.847 384.993
1031 581.438 886.906
1037 572.91 729.469
1047 672.67 784.023
1057 486.423 870.204
1067 513.464 733.336
1105 712.949 687.073
1127 589.498 868.871
1671 70.2229 32.7634
1672 172.891 780.68
1673 506.172 449.542
1677 377.675 428.155
1678 271.824 629.831
1679 274.016 626.493
1681 522.384 155.309
1682 541.929 154.8
1683 558.478 497.036
1684 559.744 529.34
1685 571.637 242.366
1686 584.318 141.754
1687 588.11 98.329
1688 591.389 249.531
1689 591.389 249.531
1690 588.312 479.274
1691 591.791 156.768
1692 598.172 117.604
1694 604.182 97.2887
1696 607.546 352.755
1697 613.203 239.552
1698 614.705 388.029
1699 618.455 538.733
1700 624.13 208.719
1701 626.096 91.595
1702 633.343 432.701
1703 646.863 36.0245
1704 649.07 268.086
1705 647.958 440.495
1706 654.26 130.702
1707 676.051 23.2402
1708 659.784 175.272
1710 684.519 96.2075
1711 75.6658 41.222
1712 83.314 11.0001
1713 143.69 68.0957
1715 473.057 886.439
1716 599.816 363.837
1717 613.203 239.552
1718 619.846 189.116
1719 643.739 113.544
1720 634.891 482.8
1721 656.365 197.25
1722 621.534 614.176
1723 627.177 703.084
1725 90.8338 558.924
1726 112.156 543.86
1727 290.595 663.567
1728 527.231 273.697
1729 566.956 543.631
1730 602.107 145.326
1731 623.364 675.529
1732 703.207 676.912
Visibility for camera video5771447340057498062_frame00037.jpg
135
240 194.758 287.389
244 204.29 286.765
389 143.294 364.797
606 204.29 286.765
651 66.8406 426.054
680 59.3765 498.942
721 435.414 336.789
737 143.378 344.841
759 357.975 269.785
765 413.218 400.464
769 231.389 631.653
770 83.4731 871.799
799 102.368 761.485
804 390.017 285.574
812 314.215 616.237
813 242.66 762.179
815 55.365 980.422
816 269.715 818.799
817 295.526 765.975
818 263.823 852.409
819 321.674 761.46
820 298.746 791.827
823 502.148 135.254
825 403.058 640.794
830 551.184 361.941
845 201.577 276.182
856 297.16 753.424
864 321.674 761.46
865 462.496 401.442
866 312.055 874.303
868 378.233 720.407
873 321.876 913.38
878 522.178 158.6
879 407.789 819.05
884 549.81 326.941
890 561.816 122.92
891 530.755 555.436
893 571.649 112.2
897 579.769 122.28
898 456.005 853.852
899 623.116 446.241
900 6.26145 805.913
903 59.3765 498.942
907 206.34 70.6263
909 235.842 187.348
910 224.338 676.332
912 277.864 688.096
918 341.201 783.945
920 421.798 357.447
927 507.253 245.156
929 539.644 365.883
931 535.601 132.69
936 539.936 713.697
938 586.333 323.05
939 555.704 678.832
941 578.497 104.63
942 588.249 135.824
943 610.075 421.425
944 556.598 747.464
945 588.705 110.477
948 630.842 509.852
949 564.501 795.42
952 633.324 473.537
954 633.392 408.962
964 116.868 548.536
966 184.321 879.94
971 295.427 882.163
983 428.146 359.491
985 435.38 412.883
987 492.959 814.456
988 495.626 801.119
990 512.489 875.23
993 551.681 780.314
994 564.648 862.161
995 568.007 886.794
998 601.19 633.585
1000 624.921 720.39
1011 236.543 1005.39
1017 116.515 446.035
1021 138.262 590.151
1031 518.912 875.852
1032 360.934 506.1
1033 639.248 985.744
1034 568.95 856.313
1039 575.076 747.918
1043 671.45 908.609
1046 671.504 872.527
1057 420.057 857.083
1084 671.446 753.632
1105 699.569 670.711
1218 582.937 225.203
1426 602.541 674.422
1432 237.797 812.09
1482 270.197 805.123
1676 104.353 8.32442
1677 420.143 409.486
1679 263.114 611.557
1680 299.431 712.927
1685 614.021 210.155
1686 626.762 106.02
1687 627.764 59.5164
1689 632.081 217.21
1690 634.102 455.124
1691 634.49 120.724
1692 643.197 78.9199
1693 640.915 476.477
1695 647.827 143.793
1696 652.98 324.001
1697 657.777 205.977
1698 660.98 360.418
1699 667.078 516.6
1700 668.828 171.391
1701 669.491 50.2139
1702 680.556 405.918
1704 697.128 235.068
1709 371.85 878.991
1711 105.069 37.8464
1712 104.333 7.48882
1713 171.622 60.5395
1714 196.066 650.538
1717 657.777 205.977
1718 664.784 153.267
1719 688.712 72.3179
1720 682.486 459.937
1721 704.652 159.296
1722 616.582 595.392
1723 607.181 687.352
1724 607.181 687.352
1725 81.2928 548.312
1727 269.844 647.914
1728 566.84 246.05
1729 612.09 523.404
1730 644.672 107.748
1731 602.82 657.98
1732 688.224 660.118
Visibility for camera video5771447340057498062_frame00038.jpg
131
240 248.931 275.729
244 257.791 273.879
389 199.979 354.081
588 93.6223 250.011
606 257.791 273.879
628 476.605 313.214
629 476.605 313.214
696 168.635 356.184
721 487.612 317.286
755 391.711 225.746
759 409.426 251.399
768 108.895 747.72
769 218.537 620.316
793 266.264 415.897
798 120.027 666.148
808 257.214 618.981
810 488.865 392.924
813 203.295 751.766
814 129.835 846.816
816 215.348 806.724
819 277.452 751.642
820 241.351 782.655
827 559.172 111.275
830 599.876 340.274
831 598.511 319.337
842 252.148 280.275
845 254.418 263.241
848 164.127 637.059
851 171.827 740.753
859 237.002 801.278
860 210.622 860.078
866 243.628 862.741
868 341.951 710.169
897 632.352 87.6138
904 42.279 731.102
906 235.363 83.2216
909 305.188 172.343
921 172.992 986.607
926 272.426 976.875
927 563.414 221.945
928 423.138 756.153
934 624.973 257.294
936 503.42 706.943
938 639.172 298.714
939 527.786 671.899
940 567.164 569.189
941 631.005 70.9424
942 640.568 100.818
943 660.661 400.617
944 508.17 741.795
945 642.353 75.195
948 684.875 492.951
950 678.694 393.898
951 659.449 100.512
952 687.572 453.979
953 682.248 319.541
954 686.964 389.145
955 695.564 458.273
957 522.95 798.193
959 698.722 310.466
963 29.7067 419.088
969 262.133 511.902
970 235.35 756.014
973 171.77 1034.71
979 474.816 405.52
981 473.573 337.893
984 357.421 979.994
986 442.162 665.857
987 432.182 809.018
988 435.045 794.979
989 344.542 1060.83
994 491.854 859.81
995 490.304 885.412
997 575.72 531.568
999 570.008 763.387
1000 590.189 715.253
1011 90.2458 991.159
1013 34.7988 412.404
1014 74.4603 629.168
1018 132.663 459.699
1020 131.998 398.956
1023 318.397 1118.15
1024 252.497 742.913
1025 324.93 799.005
1027 410.318 978.073
1028 428.1 1029.81
1029 347.762 355.576
1030 419.849 647.269
1031 444.84 871.801
1033 496.134 990.779
1034 495.83 854.828
1041 542.735 635.743
1043 581.221 912.158
1044 568.07 659.256
1047 592.559 768.544
1062 497.282 907.551
1066 499.722 843.9
1075 663.703 942.421
1080 589.23 750.034
1082 657.852 866.987
1088 598.378 627.859
1090 651.456 753.755
1105 679.22 664.787
1122 30.6835 431.867
1131 509.663 853.752
1266 694.926 857.572
1426 575.499 666.944
1671 140.091 25.2874
1678 252.19 602.797
1682 632.352 87.6138
1683 654.381 456.289
1686 681.019 68.9878
1711 147.797 32.6718
1713 212.664 50.6838
1714 184.461 638.601
1715 333.525 864.598
1716 698.722 310.466
1723 580.676 680.591
1724 580.676 680.591
1725 81.6883 535.737
1726 135.678 520.792
1727 255.308 636.74
1729 664.669 506.366
1730 700.288 70.8351
1731 579.184 649.774
1732 667.703 652.778
1733 70.4947 73.18
1734 135.678 520.792
1735 561.779 768.112
1736 574.081 115.03
1737 628.06 731.69
Visibility for camera video5771447340057498062_frame00039.jpg
140
240 301.468 262.62
399 318.268 508.317
508 307.797 251.447
545 553.688 291.907
588 155.281 242.947
628 526.426 296.266
629 526.426 296.266
721 538.863 300.581
755 441.483 209.484
759 459.618 235.138
769 207.493 606.8
798 107.384 650.772
813 166.236 736.027
817 211.631 741.65
820 193.517 767.733
827 606.042 85.2586
830 647.187 321.432
840 53.4313 677.11
854 235.659 642.248
857 524.841 313.727
859 185.899 787.258
866 179.434 847.356
869 275.674 727.147
877 343.023 698.631
883 646.47 284.045
884 646.47 284.045
885 650.117 141.125
889 671.571 146.932
890 662.594 61.9316
892 297.163 846.536
893 673.105 49.5874
894 689.773 232.159
896 699.408 305.256
897 683.838 58.2414
913 137.033 823.515
919 297.04 703.763
921 46.9446 966.51
923 540.823 331.731
932 347.856 844.544
934 673.581 234.375
937 691.748 388.445
938 686.707 277.781
939 497.515 663.495
940 562.61 557.858
943 710.813 384.208
944 457.007 734.593
949 443.121 783.871
958 428.417 866.889
960 62.7434 184.394
962 80.5444 245.083
965 149.483 448.807
966 68.4869 843.592
968 211.085 560.288
969 312.639 499.203
974 274.044 601.163
975 224.898 790.651
979 563.889 388.514
982 367.619 736.778
984 220.603 967.455
986 413.121 656.393
987 372.686 800.406
988 374.155 786.616
990 363.914 861.971
994 416.529 854.082
995 409.954 879.066
999 518.854 757.607
1000 549.262 709.938
1006 43.6749 375.05
1007 35.5884 78.8143
1009 53.3248 195.494
1010 70.5598 427.064
1018 150.039 449.55
1019 150.039 449.55
1020 150.102 389.192
1021 153.355 565.412
1022 160.151 401.2
1023 99.7692 1100.71
1024 212.923 728.531
1027 274.414 968.213
1028 259.032 1020.29
1031 371.746 863.352
1035 415.035 909.095
1037 465.132 699.115
1039 476.572 735.104
1041 520.345 626.93
1044 537.177 651.488
1046 525.181 873.366
1048 581.208 531.465
1051 79.0842 250.854
1053 119.18 329.794
1063 407.252 788.489
1067 403.158 701.036
1068 446.92 858.969
1075 551.058 944.816
1078 563.763 954.273
1080 538.32 744.787
1085 563.252 616.078
1086 630.104 1019.38
1090 600.955 750.991
1091 595.277 709.494
1093 615.256 866.914
1094 623.474 867.121
1097 592.481 523.643
1100 652.746 880.366
1104 706.605 1035.23
1106 606.042 85.2586
1107 649.598 600.621
1110 615.821 113.037
1111 674.613 771.916
1115 711.045 827.432
1154 572.972 798.813
1155 600.433 861.887
1159 407.018 326.586
1162 622.697 823.956
1177 702.214 738.825
1201 642.28 292.387
1218 682.266 172.296
1219 693.082 280.566
1260 360.391 535.718
1266 616.808 858.414
1403 685.787 818.778
1426 545.412 660.214
1427 571.902 553.889
1431 17.7728 466.671
1432 140.085 783.08
1444 145.895 544.443
1455 223.031 685.952
1459 477.307 390.846
1463 44.6544 643.295
1671 184.161 19.3199
1675 693.137 395.838
1682 683.838 58.2414
1683 702.158 440.794
1713 257.588 42.4787
1714 176.759 624.72
1726 153.145 507.94
1728 666.283 194.712
1733 126.108 69.3458
1734 153.145 507.94
1738 128.66 565.471
Visibility for camera video5771447340057498062_frame00040.jpg
115
508 378.684 243.915
545 620.642 277.581
588 235.31 241.759
721 605.95 286.09
755 509.875 196.424
759 527.166 221.803
769 218.097 598.548
798 121.596 638.473
810 606.615 365.594
816 145.211 776.048
817 193.477 729.262
819 215.073 729.059
850 108.443 711.433
852 517.286 382.869
862 281.75 635.146
910 187.64 640.44
913 106.175 805.625
918 206.927 749.291
922 605.95 286.09
923 609.094 318.298
928 341.308 738.494
939 476.604 658.193
944 416.728 728.531
946 525.925 616.703
960 156.684 186.354
977 254.538 693.269
980 258.252 849.703
981 591.59 307.641
982 332.094 728.508
986 397.915 649.341
987 325.255 791.254
988 327.595 777.614
991 339.357 782.861
994 351.92 844.922
1000 515.295 705.972
1002 81.4195 362.223
1003 93.0835 202.296
1005 102.499 373.796
1006 133.526 371.974
1007 125.843 86.1002
1014 101.955 603.45
1015 51.8873 762.516
1017 188.752 421.094
1018 189.277 444.265
1019 189.277 444.265
1022 200.484 396.836
1024 194.537 716.621
1031 312.418 852.757
1036 458.217 613.174
1037 435.39 693.141
1039 435.576 729.983
1044 513.698 647.421
1049 116.866 297.8
1050 157.393 205.794
1051 171.368 249.072
1057 230.134 825.912
1059 327.959 337.843
1062 318.369 891.033
1065 362.604 801.442
1068 379.188 851.865
1069 378.39 875.168
1070 355.022 949.783
1071 467.229 150.958
1078 441.481 950.486
1082 503.438 865.468
1084 527.939 743.995
1085 550.454 610.729
1086 463.993 1017.6
1087 522.913 860.019
1090 553.19 748.692
1091 559.704 706.675
1095 569.084 722.833
1098 575.17 820.233
1100 571.846 881.972
1104 531.236 1038.01
1105 625.279 656.162
1107 628.594 597.604
1110 679.864 88.5461
1111 624.101 772.363
1112 607.252 895.025
1115 645.328 830.396
1127 320.068 835.638
1131 367.345 839.684
1134 300.934 409.854
1139 316.278 432.638
1147 391.005 373.322
1152 543.617 1024.31
1161 563.269 964.196
1162 560.683 823.783
1166 527.166 221.803
1177 651.301 738.974
1179 678.895 889.255
1190 675.291 196.172
1205 716.763 266.002
1260 380.496 528.155
1266 538.869 858.025
1275 607.32 881.703
1287 637.41 754.368
1353 258.242 403.51
1425 427.3 470.463
1426 521.701 655.783
1427 576.842 547.794
1672 72.143 716.576
1680 223.648 678.702
1711 259.297 27.9703
1713 318.363 38.5414
1714 188.002 614.719
1715 217.148 838.373
1737 550.299 724.197
1738 162.357 557.061
1739 59.1283 339.683
1740 63.8631 243.022
1741 100.991 120.656
1742 245.454 104.401
1743 467.229 150.958
Visibility for camera video5771447340057498062_frame00041.jpg
167
47 33.0242 188.79
59 48.0197 202.323
65 43.6317 123.233
240 391.673 254.992
275 530.099 379.171
328 101.787 340.558
508 398.514 243.603
545 631.552 272.796
683 101.069 275.168
721 616.162 280.938
759 539.505 217.289
769 181.234 593.242
808 208.957 594.082
817 135.984 718.866
820 98.8373 742.28
827 669.477 53.692
854 188.111 626.856
859 96.5644 760.667
865 644.489 348.912
866 68.747 813.778
914 159.532 676.555
922 616.162 280.938
946 456.951 615.902
958 255.186 846.014
963 237.178 401.106
975 122.138 763.281
978 560.829 190.08
981 602.694 302.579
985 615.958 362.414
987 236.61 780.555
994 245.601 830.872
999 377.115 746.021
1000 427.17 701.522
1002 114.97 362.998
1003 127.646 209.966
1006 167.155 371.604
1007 163.755 93.1739
1013 240.202 395.34
1024 134.854 706.622
1030 347.107 627.256
1031 211.196 839.039
1034 247.928 828.838
1038 604.071 294.78
1039 342.089 723.914
1041 442.101 618.738
1044 435.806 643.916
1047 395.405 754.444
1049 151.734 298.276
1052 217.157 340.867
1053 232.308 326.538
1054 232.308 326.538
1055 241.159 333.973
1058 347.298 433.281
1059 349.214 335.988
1060 143.052 895.382
1071 502.001 146.645
1076 385.944 752.376
1078 275.964 933.524
1080 394.494 735.611
1082 375.853 856.184
1087 392.068 850.913
1094 410.316 857.793
1096 479.077 702.838
1106 669.477 53.692
1109 508.146 761.341
1111 511.881 767.878
1112 466.172 887.845
1115 514.821 825.131
1117 178.447 211.747
1118 155.853 530.268
1123 248.078 338.848
1129 311.419 371.424
1133 249.035 890.363
1134 344.487 407.466
1135 247.636 906.176
1139 361.088 429.7
1147 408.09 370.792
1149 426.411 252.425
1152 326.668 1006.12
1153 375.448 898.902
1161 384.681 950.378
1162 441.492 817.306
1163 366.063 1060.39
1164 411.458 971.274
1167 470.632 877.854
1168 470.632 877.854
1171 530.649 560.697
1172 409.927 1089.51
1175 496.08 946.044
1178 500.274 956.345
1179 526.809 883.405
1180 646.294 287.033
1182 538.355 955.772
1184 570.158 863.429
1187 568.402 579.399
1188 568.402 579.399
1190 676.491 189.909
1191 588.942 865.341
1192 580.841 679.183
1193 584.853 756.506
1194 579.064 591.392
1195 582.816 650.34
1199 609.171 654.66
1203 634.31 718.404
1204 639.635 879.035
1207 626.65 587.087
1209 651.427 876.368
1210 659.642 767.642
1212 668.559 855.175
1213 638.828 920.627
1224 701.958 863.75
1226 216.081 326.779
1227 217.157 340.867
1252 301.149 484.129
1255 312.128 387.908
1258 345.283 1013.15
1263 372.054 934.502
1264 376.169 911.309
1265 409.927 1089.51
1270 436.895 707.269
1275 465.804 873.643
1276 473.7 1061.8
1281 487.985 584.258
1283 498.571 968.555
1285 524.26 855.259
1287 524.577 749.743
1294 554.477 1017.92
1295 556.058 954.713
1296 560.698 942.387
1305 578.607 868.65
1310 584.99 625.753
1312 586.499 535.743
1313 593.894 974.875
1314 592.299 690.735
1315 597.417 555.176
1316 603.593 602.275
1317 605.853 630.234
1318 612.723 577.475
1320 616.627 634.29
1321 630.553 878.2
1324 648.875 776.985
1327 647.382 624.503
1329 657.818 749.257
1330 679.125 905.755
1331 695.207 887.248
1333 708.397 924.126
1357 319.673 395.557
1377 627.25 776.17
1378 631.611 818.568
1380 640.389 893.723
1381 640.51 753.923
1403 494.42 814.771
1431 139.296 458.072
1677 600.055 360.511
1713 328.095 41.3063
1715 131.262 823.001
1726 181.622 498.121
1733 225.032 79.044
1734 181.622 498.121
1735 371.291 750.932
1736 688.023 56.1319
1738 146.867 552.84
1739 96.7333 341.322
1740 100.771 247.654
1741 136.389 128.024
1742 260.165 109.192
1743 502.001 146.645
Visibility for camera video5771447340057498062_frame00042.jpg
118
47 49.8313 188.575
59 63.0839 202.156
123 113.171 304.604
275 515.533 375.84
508 391.964 241.589
759 525.351 214.522
769 135.335 583.5
817 71.1713 703.796
827 644.47 50.9694
843 369.353 94.3028
859 27.4907 741.734
879 94.4722 758.229
883 683.824 257.165
936 270.541 677.768
939 321.996 647.348
958 149.631 827.802
978 546.056 188.729
994 140.341 813.605
1000 331.975 692.477
1002 123.157 357.667
1003 136.188 206.488
1006 175.465 366.414
1007 173.299 92.6841
1024 69.2784 691.408
1040 355.7 607.233
1042 232.104 783.546
1044 349.575 637.169
1071 508.689 142.456
1076 285.677 739.729
1083 320.738 716.437
1084 320.982 728.138
1090 339.961 733.404
1100 302.034 856.383
1102 309.876 830.921
1106 644.47 50.9694
1115 384.937 814.271
1117 189.072 209.313
1118 129.336 522.557
1125 264.99 478.411
1137 211.509 663.157
1145 94.3918 969.77
1149 417.084 248.633
1158 216.545 913.835
1166 525.351 214.522
1168 332.416 864.387
1175 328.856 927.499
1176 342.189 915.69
1182 362.566 937.873
1187 411.005 578.026
1188 411.005 578.026
1190 650.212 187.634
1191 432.167 852.028
1192 422.639 673.982
1202 680.973 247.656
1204 499.559 868.925
1205 688.115 257.444
1210 530.414 760.362
1212 539.845 847.722
1213 476.02 907.858
1216 552.397 853.788
1228 226.9 327.36
1229 236.366 335.21
1240 123.006 939.65
1252 297.699 478.564
1255 327.458 381.104
1258 151.805 983.087
1259 269.094 636.467
1261 179.758 956.468
1263 216.545 913.835
1265 176.02 1054.63
1268 399.855 367.702
1270 340.716 698.999
1275 327.855 858.912
1276 249.879 1031.71
1280 469.707 332.884
1285 376.751 842.174
1292 364.355 953.938
1293 400.989 794.51
1300 412.044 637.345
1306 420.72 740.586
1311 426.768 595.559
1313 404.312 958.193
1316 452.196 601.903
1320 468.23 630.604
1323 480.214 890.008
1324 514.335 769.279
1325 514.335 769.279
1326 509.773 618.511
1329 529.43 741.868
1332 580.723 516.224
1334 602.095 813.213
1335 603.734 726.338
1336 632.402 700.34
1337 624.075 585.576
1338 615.376 835.313
1339 621.623 826.76
1340 637.771 802.003
1341 609.644 865.668
1342 662.329 632.572
1343 631.615 839.157
1344 679.607 787.731
1345 680.79 805.07
1346 224.483 427.956
1374 378.818 869.682
1376 413.491 626.193
1377 485.4 768.474
1378 492.269 811.712
1379 494.968 795.303
1381 505.051 749.919
1715 46.8342 802.877
1735 271.252 739.059
1736 663.673 54.2376
1737 356.225 713.429
1739 107.59 336.787
1740 111.082 245.493
1741 145.858 129.374
1742 255.931 108.751
1743 508.689 142.456
